StateRegionPCode,StateRegion,StateRegionMM,DistrictPCode,District,DistrictMM,TownshipPCode,Township,TownshipMM,VillageTractTownPCode,VillageTractTown,VillageTractTownMM,TotalVillageWards
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014023,Thar Si,သာစည်,8
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014024,Taik Maw,တိုက်မော်,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014025,Tan Tin,တန်းတင်,10
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014026,Taung Hpi Lar,တောင်ဖီလာ,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014027,Yae Boke,ရေဘုတ်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014028,Kyauk Myaung,ကျောက်မြောင်း,13
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014029,Zin Taw,ဇင်တော,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014701,Ann Town,အမ်း,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014702,Tat Taung Town,တပ်တောင်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015001,Auk Nat Maw,အောက်နတ်မော်,8
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015002,Kha Maung Tone,ခမောင်းတုန်း,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015003,Nat Maw,နတ်မော်,6
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015004,Shwe Hlay,ရွှေလှေ,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015005,Hpa Yar Maw,ဘုရားမော်,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015006,Yae Kauk,ရေကောက်,6
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015007,Gwayt Chaung,ဂွေ့ချောင်း,8
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015008,Pwint Hpyay,ပွင့်ဖြေ,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015009,Hmyawt Wan,မျှော့ဝမ်း,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015010,Kyet Sar Chaung,ကြက်စားချောင်,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015011,Ah Lel,အလယ်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015012,Kyun Pauk,ကျွန်းပေါက်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015013,Lin Mu Taung,လင်းမူးတောင်,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015014,Zee Kone,ဇီးကုန်း,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015015,Shwe Hlaw,ရွှေလှော်,13
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015016,Ta Yaw Taw,တရော်တော,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015017,An Taw,အံတော်,7
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015018,Shin Aung,ရှင်အောင်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015019,Ah Htu,အထူး,11
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015020,Taung Nyo,တောင်ညို,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015021,Kyaung Htaik,ကျောင်းထိုက်,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015022,Sin Gaung,ဆင်ခေါင်း,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015023,Kin Maw,ကင်းမော်,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015024,U Yin Pyin,ဥယျာဉ်ပြင်,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015025,Kha Yan Maw,ခရမ်းမော်,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015026,Pyayt Wa,ပြည့်ဝ,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015027,Me Kyun,မဲကျွန်း,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015028,Shwe Kyaung Pyin,ရွှေကျောင်းပြင်,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015029,Chan Pyin,ခြံပြင်,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015030,Hmo Hin Pyin,မှိုဟင်းပြင်,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015031,Ta Lin Seik,တလင်းဆိပ်,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015032,U Yin Kwin,ဥယျာဉ်ကွင်း,12
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015033,Pa De Kaw,ပဒဲကော,8
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015034,Ka Nyin Kone,ကညင်ကုန်း,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015035,Nan Chaung,နန်းချောင်း,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015036,Kyauk Tan,ကျောက်တန်း,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015037,Gawt,ဂေါ့,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015038,Zee Hpyu Kone,ဇီးဖြူကုန်း,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015039,Lin Thar,လင်းသာ,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015040,Mya Pyin,မြပြင်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015041,Than Pu Yar,သံပုရာ,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015042,Tha Yet Pin Kwin,သရက်ပင်ကွင်း,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015043,Me Nei Kwin,မဲနယ်ကွင်း,7
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015044,Thar Yar Kwin,သာယာကွင်း,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015045,Boe Wa Kone,ဘိုးဝကုန်း,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015046,Gon Min Chaung,ဂုံမင်းချောင်,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015047,Sat Lel Hmyaw,ဆတ်လည်မျှော်,6
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015048,Kyee Kan,ကျီးကန်း,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015049,Maw Yon,မော်ရုံ,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015050,Kyauk Ka Lat,ကျောက္ကလာပ်,6
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015051,Kywe Thauk,ကျွဲသောက်,7
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015052,Pein Taw Gyi,ပိန်းတောကြီး,9
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015053,Ka Nyin Kwin,ကညင်ကွင်း,9
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015054,Ka Na Kho,ကနခို,8
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015055,Pauk Tu,ပေါက်တူး,8
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015056,Kyauk Gyi,ကျောက်ကြီး,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015057,Kyar Nyo,ကြာညို,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015058,Thit Ngoke To,သစ်ငုတ္တို,7
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015059,Pu Zun Hpyay,ပုဇွန်ဖြေ,11
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015060,Tone Taw,တုံးတော,8
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015061,Pyin Ma Khon,ပျဉ်းမခုံ,6
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015062,Wet Htee Taung,ဝက်ထီးတောင်,9
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015063,Let Pan Su,လက်ပံစု,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015701,Thandwe Town,သံတွဲ,8
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012015,Thandwe,သံတွဲ,MMR012015702,Ngapali Town,ငပလီ,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016001,Pauk Pyin,ပေါက်ပြင်,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016002,Ta Ya Ba,တရဘ,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016003,Kin Taung,ကင်းတောင်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016004,Pa La War,ပလဝါ,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016005,Ya Hpa Lay,ရဖလေး,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016006,Tha Hpan Cho,သဖန်းချို,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016007,Pyin Chaung,ပျဉ်းချောင်း,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016008,Kyet Kaing,ကြက်ကိုင်း,9
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016009,Kyauk Maung Hnit Ma,ကျောက်မောင်နှမ,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016010,Nga Lone Maw,ငလုံးမော်,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016011,Mee Chaung Lu,မီးချောင်းလူး,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016012,Kha Maung Chaing,ခမောင်းချိုင်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016013,Ku Toet Seik,ကူးတို့ဆိပ်,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016014,Let Pan Kyun,လက်ပံကျွန်း,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016015,Hlay Kar Htway,လှေကာထွေ,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016016,Kyauk Seik Taung,ကျောက်ဆိပ်တောင်,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016017,Myo Taung Gyi,မြို့တောင်ကြီး,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016018,Moe,မိုး,7
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016019,Maung,မောင်း,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016020,Yan Myo,ရန်မျိုး,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016021,Mee Chaung Htoe,မီးချောင်းထိုး,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016022,Auk Kaing Shey,အောက်ကိုင်းရှည်,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016023,Don,ဒုံ,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016024,Thin Chi Kaing,သင်္ချီကိုင်း,12
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016025,Gyoe Gyar Kwin,ကြိုးကြာကွင်း,11
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016026,Yan Khaw,ရန်ခေါ်,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016027,Ta Ra Gu,တရဂူ,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016028,Kan Day,ကမ်းဒေး,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016029,Khu,ခူး,8
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016030,Gyi Wa,ဂျီဝ,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016031,Nyaung Pin Seik,ညောင်ပင်ဆိပ်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016032,Kha Yaing,ခရိုင်,6
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016033,Gyi Pyin,ဂျီပြင်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016034,Ku Lar Yaung,ကုလားရောင်,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016035,Ah Shey Bet,အရှေ့ဘက်,9
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016036,Nga Mauk Chaung,ငမောက်ချောင်း,4
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016037,Hpaung Khar,ဖေါင်းခါး,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016038,Ka Lein Taung,ကလိန်တောင်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016039,Tha Lein Pyin,သလိန်ပြင်,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016040,Taung,တောင်,1
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016041,Wet Kyeik,ဝက်ကျိတ်,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016042,Nat Maw,နတ်မော်,2
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016043,Tha Dun,သဒွန်,7
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016044,Chet Hpauk,ချက်ဖောက်,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016045,Kyauk Wai,ကျောက်ဝေ,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016046,Kyaw Kaing,ကျော်ကိုင်း,3
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016047,La Mu Maw,လမူးမော်,12
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016048,Pa Dar,ပဒါ,7
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016049,Sar Pyin,ဆားပြင်,17
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016050,Za Ni,ဇနီ,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016051,Let Pan,လက်ပံ,5
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016052,Sin Tin Gyi Hpyu,ဆင်တင်ဂျီဖြူ,8
MMR012,Rakhine,ရခိုင်,MMR012D004,Thandwe,သံတွဲ,MMR012016,Toungup,တောင်ကုတ်,MMR012016053,Bu Shwe Maw,ဘူးရွှေမော်,3
